Record_Number,Channel,CAN_ID_Hex,Frame_Type,Length,Timestamp,Data_Hex,First_4_Bytes,Float_Value
2773,0,0x10F,STD,8,2026-01-28T18:42:16.058920,03 00 03 00 A2 B9 7A 3D,03000300,0.000000
2774,0,0x110,STD,8,2026-01-28T18:42:16.082925,03 00 03 00 82 29 E2 48,03000300,0.000000
2775,0,0x10F,STD,8,2026-01-28T18:42:16.139029,03 00 03 00 3C 0C D7 3C,03000300,0.000000
2776,0,0x110,STD,8,2026-01-28T18:42:16.163035,03 00 03 00 7F 86 06 49,03000300,0.000000
2777,0,0x10F,STD,8,2026-01-28T18:42:16.219549,03 00 03 00 D4 6E 5D 3D,03000300,0.000000
2778,0,0x110,STD,8,2026-01-28T18:42:16.243554,03 00 03 00 10 EF 1E 49,03000300,0.000000
2779,0,0x10F,STD,8,2026-01-28T18:42:16.300257,03 00 03 00 2A 23 16 3D,03000300,0.000000
2780,0,0x110,STD,8,2026-01-28T18:42:16.300257,03 00 02 00 B4 8B 2B 41,03000200,0.000000
2781,0,0x110,STD,8,2026-01-28T18:42:16.302259,03 00 01 00 00 00 00 00,03000100,0.000000
2782,0,0x10F,STD,8,2026-01-28T18:42:16.302259,03 00 02 00 05 3A 3E 41,03000200,0.000000
2783,0,0x110,STD,8,2026-01-28T18:42:16.304260,03 00 02 00 05 3A 3E 41,03000200,0.000000
2784,0,0x110,STD,8,2026-01-28T18:42:16.317263,03 00 03 00 8D 84 00 49,03000300,0.000000
2785,0,0x10F,STD,8,2026-01-28T18:42:16.375618,03 00 03 00 18 A6 03 3D,03000300,0.000000
2786,0,0x110,STD,8,2026-01-28T18:42:16.399624,03 00 03 00 85 26 D2 48,03000300,0.000000
2787,0,0x10F,STD,8,2026-01-28T18:42:16.456196,03 00 03 00 C5 6B 48 3D,03000300,0.000000
2788,0,0x110,STD,8,2026-01-28T18:42:16.480201,03 00 03 00 65 32 01 49,03000300,0.000000
2789,0,0x10F,STD,8,2026-01-28T18:42:16.537214,03 00 03 00 15 9C 18 3D,03000300,0.000000
2790,0,0x110,STD,8,2026-01-28T18:42:16.561220,03 00 03 00 D5 85 B5 48,03000300,0.000000
2791,0,0x10F,STD,8,2026-01-28T18:42:16.618233,03 00 03 00 F9 CB 31 3D,03000300,0.000000
2792,0,0x110,STD,8,2026-01-28T18:42:16.642238,03 00 03 00 54 10 C4 48,03000300,0.000000
2793,0,0x10F,STD,8,2026-01-28T18:42:16.698841,03 00 03 00 37 47 22 3D,03000300,0.000000
2794,0,0x110,STD,8,2026-01-28T18:42:16.722847,03 00 03 00 81 2D 9B 48,03000300,0.000000
2795,0,0x10F,STD,8,2026-01-28T18:42:16.779606,03 00 03 00 8C 4C 3A 3D,03000300,0.000000
2796,0,0x110,STD,8,2026-01-28T18:42:16.803611,03 00 03 00 91 D0 77 48,03000300,0.000000
2797,0,0x10F,STD,8,2026-01-28T18:42:16.860625,03 00 03 00 61 CC 25 3D,03000300,0.000000
2798,0,0x110,STD,8,2026-01-28T18:42:16.884630,03 00 03 00 5E FE 83 48,03000300,0.000000
2799,0,0x10F,STD,8,2026-01-28T18:42:16.941145,03 00 03 00 79 E4 43 3D,03000300,0.000000
2800,0,0x110,STD,8,2026-01-28T18:42:16.965150,03 00 03 00 00 5D EA 47,03000300,0.000000
2801,0,0x10F,STD,8,2026-01-28T18:42:17.021177,03 00 03 00 99 11 36 3D,03000300,0.000000
2802,0,0x110,STD,8,2026-01-28T18:42:17.045182,03 00 03 00 23 34 78 48,03000300,0.000000
2803,0,0x10F,STD,8,2026-01-28T18:42:17.091192,03 00 03 00 35 B1 71 3D,03000300,0.000000
2804,0,0x110,STD,8,2026-01-28T18:42:17.115198,03 00 03 00 ED 6D 34 48,03000300,0.000000
2805,0,0x10F,STD,8,2026-01-28T18:42:17.172211,03 00 03 00 96 64 8C 3D,03000300,0.000000
2806,0,0x110,STD,8,2026-01-28T18:42:17.196217,03 00 03 00 1A 26 F7 47,03000300,0.000000
2807,0,0x10F,STD,8,2026-01-28T18:42:17.253229,03 00 03 00 71 AF 3C 3D,03000300,0.000000
2808,0,0x110,STD,8,2026-01-28T18:42:17.282236,03 00 03 00 35 4A 7B 48,03000300,0.000000
2809,0,0x10F,STD,8,2026-01-28T18:42:17.336997,03 00 03 00 2A D1 4E 3D,03000300,0.000000
2810,0,0x10F,STD,8,2026-01-28T18:42:17.336997,03 00 01 00 00 00 00 00,03000100,0.000000
2811,0,0x110,STD,8,2026-01-28T18:42:17.336997,03 00 02 00 2F 1E 2B 41,03000200,0.000000
2812,0,0x10F,STD,8,2026-01-28T18:42:17.336997,03 00 01 00 00 00 00 00,03000100,0.000000
2813,0,0x110,STD,8,2026-01-28T18:42:17.336997,03 00 01 00 00 00 00 00,03000100,0.000000
2814,0,0x110,STD,8,2026-01-28T18:42:17.362002,03 00 03 00 C3 DD CE 48,03000300,0.000000
2815,0,0x10F,STD,8,2026-01-28T18:42:17.419015,03 00 03 00 AF 53 1B 3D,03000300,0.000000
2816,0,0x110,STD,8,2026-01-28T18:42:17.443020,03 00 03 00 FE 41 C9 48,03000300,0.000000
2817,0,0x10F,STD,8,2026-01-28T18:42:17.499537,03 00 03 00 16 DD 26 3D,03000300,0.000000
2818,0,0x110,STD,8,2026-01-28T18:42:17.523542,03 00 03 00 8B 48 9B 48,03000300,0.000000
2819,0,0x10F,STD,8,2026-01-28T18:42:17.569285,03 00 03 00 1A D3 1A 3D,03000300,0.000000
2820,0,0x110,STD,8,2026-01-28T18:42:17.593290,03 00 03 00 06 DB A5 48,03000300,0.000000
2821,0,0x10F,STD,8,2026-01-28T18:42:17.650303,03 00 03 00 AA A0 08 3D,03000300,0.000000
2822,0,0x110,STD,8,2026-01-28T18:42:17.674308,03 00 03 00 DD B8 43 48,03000300,0.000000
2823,0,0x10F,STD,8,2026-01-28T18:42:17.731321,03 00 03 00 32 8B 2D 3D,03000300,0.000000
2824,0,0x110,STD,8,2026-01-28T18:42:17.755326,03 00 03 00 ED 35 2A 48,03000300,0.000000
2825,0,0x10F,STD,8,2026-01-28T18:42:17.811922,03 00 03 00 BE 4E 13 3D,03000300,0.000000
2826,0,0x110,STD,8,2026-01-28T18:42:17.835927,03 00 03 00 47 B5 65 48,03000300,0.000000
2827,0,0x10F,STD,8,2026-01-28T18:42:17.892940,03 00 03 00 9B 3C 48 3D,03000300,0.000000
2828,0,0x110,STD,8,2026-01-28T18:42:17.916945,03 00 03 00 0E F3 C8 47,03000300,0.000000
2829,0,0x10F,STD,8,2026-01-28T18:42:17.973558,03 00 03 00 0A 0F 30 3D,03000300,0.000000
2830,0,0x110,STD,8,2026-01-28T18:42:17.997175,03 00 03 00 2D 61 01 48,03000300,0.000000
2831,0,0x10F,STD,8,2026-01-28T18:42:18.053689,03 00 03 00 36 B1 3F 3D,03000300,0.000000
2832,0,0x110,STD,8,2026-01-28T18:42:18.076892,03 00 03 00 29 E3 47 48,03000300,0.000000
2833,0,0x10F,STD,8,2026-01-28T18:42:18.133408,03 00 03 00 12 8E 6E 3D,03000300,0.000000
2834,0,0x110,STD,8,2026-01-28T18:42:18.157414,03 00 03 00 AA 73 11 48,03000300,0.000000
2835,0,0x10F,STD,8,2026-01-28T18:42:18.214132,03 00 03 00 D0 D6 2A 3D,03000300,0.000000
2836,0,0x110,STD,8,2026-01-28T18:42:18.238137,03 00 03 00 A0 2B 43 48,03000300,0.000000
2837,0,0x10F,STD,8,2026-01-28T18:42:18.294198,03 00 03 00 FA B7 75 3D,03000300,0.000000
2838,0,0x110,STD,8,2026-01-28T18:42:18.318205,03 00 03 00 D6 C0 9D 47,03000300,0.000000
2839,0,0x10F,STD,8,2026-01-28T18:42:18.367215,03 00 03 00 99 0E 1D 3D,03000300,0.000000
2840,0,0x110,STD,8,2026-01-28T18:42:18.391220,03 00 03 00 8B 34 0A 48,03000300,0.000000
2841,0,0x10F,STD,8,2026-01-28T18:42:18.404223,03 00 02 00 2F 1E 2B 41,03000200,0.000000
2842,0,0x10F,STD,8,2026-01-28T18:42:18.404223,03 00 02 00 22 FA 29 41,03000200,0.000000
2843,0,0x110,STD,8,2026-01-28T18:42:18.404223,03 00 02 00 22 FA 29 41,03000200,0.000000
2844,0,0x10F,STD,8,2026-01-28T18:42:18.404223,03 00 01 00 00 00 00 00,03000100,0.000000
2845,0,0x10F,STD,8,2026-01-28T18:42:18.450233,03 00 03 00 A9 16 5F 3D,03000300,0.000000
2846,0,0x110,STD,8,2026-01-28T18:42:18.474238,03 00 03 00 73 9B 6A 48,03000300,0.000000
2847,0,0x10F,STD,8,2026-01-28T18:42:18.531251,03 00 03 00 3F F3 62 3D,03000300,0.000000
2848,0,0x110,STD,8,2026-01-28T18:42:18.555257,03 00 03 00 3E B1 15 48,03000300,0.000000
2849,0,0x10F,STD,8,2026-01-28T18:42:18.612269,03 00 03 00 FB 49 7F 3D,03000300,0.000000
2850,0,0x110,STD,8,2026-01-28T18:42:18.636275,03 00 03 00 88 24 2C 48,03000300,0.000000
2851,0,0x10F,STD,8,2026-01-28T18:42:18.692945,03 00 03 00 93 6F 7D 3D,03000300,0.000000
2852,0,0x110,STD,8,2026-01-28T18:42:18.716950,03 00 03 00 90 E6 91 48,03000300,0.000000
2853,0,0x10F,STD,8,2026-01-28T18:42:18.774049,03 00 03 00 23 1D 3C 3D,03000300,0.000000
2854,0,0x110,STD,8,2026-01-28T18:42:18.798054,03 00 03 00 B8 77 19 48,03000300,0.000000
2855,0,0x10F,STD,8,2026-01-28T18:42:18.855067,03 00 03 00 F4 2B 6D 3D,03000300,0.000000
2856,0,0x110,STD,8,2026-01-28T18:42:18.870070,03 00 03 00 17 67 98 48,03000300,0.000000
2857,0,0x10F,STD,8,2026-01-28T18:42:18.928083,03 00 03 00 F3 3B 14 3D,03000300,0.000000
2858,0,0x110,STD,8,2026-01-28T18:42:18.953089,03 00 03 00 C4 34 E4 48,03000300,0.000000
2859,0,0x10F,STD,8,2026-01-28T18:42:19.010102,03 00 03 00 D2 A6 36 3D,03000300,0.000000
2860,0,0x110,STD,8,2026-01-28T18:42:19.035107,03 00 03 00 C7 E5 61 48,03000300,0.000000
2861,0,0x10F,STD,8,2026-01-28T18:42:19.092716,03 00 03 00 33 5A 61 3D,03000300,0.000000
2862,0,0x110,STD,8,2026-01-28T18:42:19.116722,03 00 03 00 3E 4D 67 48,03000300,0.000000
2863,0,0x10F,STD,8,2026-01-28T18:42:19.163732,03 00 03 00 0D 8A 2C 3D,03000300,0.000000
2864,0,0x110,STD,8,2026-01-28T18:42:19.187738,03 00 03 00 C0 26 52 48,03000300,0.000000
2865,0,0x10F,STD,8,2026-01-28T18:42:19.244751,03 00 03 00 CE EC 53 3D,03000300,0.000000
2866,0,0x110,STD,8,2026-01-28T18:42:19.268756,03 00 03 00 67 47 C3 48,03000300,0.000000
2867,0,0x10F,STD,8,2026-01-28T18:42:19.327769,03 00 03 00 77 CB 1F 3D,03000300,0.000000
2868,0,0x110,STD,8,2026-01-28T18:42:19.352775,03 00 03 00 07 FC B8 48,03000300,0.000000
2869,0,0x10F,STD,8,2026-01-28T18:42:19.410788,03 00 03 00 22 74 70 3D,03000300,0.000000
2870,0,0x110,STD,8,2026-01-28T18:42:19.434793,03 00 03 00 30 D6 06 48,03000300,0.000000
2871,0,0x110,STD,8,2026-01-28T18:42:19.448511,03 00 01 00 00 00 00 00,03000100,0.000000
2872,0,0x10F,STD,8,2026-01-28T18:42:19.450512,03 00 01 00 00 00 00 00,03000100,0.000000
2873,0,0x110,STD,8,2026-01-28T18:42:19.450512,03 00 02 00 AB B0 2A 41,03000200,0.000000
2874,0,0x110,STD,8,2026-01-28T18:42:19.450512,03 00 01 00 00 00 00 00,03000100,0.000000
2875,0,0x10F,STD,8,2026-01-28T18:42:19.485520,03 00 03 00 75 92 51 3D,03000300,0.000000
2876,0,0x110,STD,8,2026-01-28T18:42:19.512526,03 00 03 00 71 87 1E 48,03000300,0.000000
2877,0,0x10F,STD,8,2026-01-28T18:42:19.569539,03 00 03 00 6A 9E 5F 3D,03000300,0.000000
2878,0,0x110,STD,8,2026-01-28T18:42:19.595544,03 00 03 00 EE 85 D3 47,03000300,0.000000
2879,0,0x10F,STD,8,2026-01-28T18:42:19.644555,03 00 03 00 3D 58 8A 3D,03000300,0.000000
2880,0,0x110,STD,8,2026-01-28T18:42:19.669561,03 00 03 00 99 F2 E7 47,03000300,0.000000
2881,0,0x10F,STD,8,2026-01-28T18:42:19.728574,03 00 03 00 CE 0E 62 3D,03000300,0.000000
2882,0,0x110,STD,8,2026-01-28T18:42:19.752580,03 00 03 00 04 45 10 48,03000300,0.000000
2883,0,0x10F,STD,8,2026-01-28T18:42:19.809592,03 00 03 00 00 BA 83 3D,03000300,0.000000
2884,0,0x110,STD,8,2026-01-28T18:42:19.834598,03 00 03 00 E9 FE E1 47,03000300,0.000000
2885,0,0x10F,STD,8,2026-01-28T18:42:19.880609,03 00 03 00 C8 B2 5A 3D,03000300,0.000000
2886,0,0x110,STD,8,2026-01-28T18:42:19.904614,03 00 03 00 17 17 4A 48,03000300,0.000000
2887,0,0x10F,STD,8,2026-01-28T18:42:19.961627,03 00 03 00 DE DD 93 3D,03000300,0.000000
2888,0,0x110,STD,8,2026-01-28T18:42:19.985632,03 00 03 00 AF 05 E0 47,03000300,0.000000
2889,0,0x10F,STD,8,2026-01-28T18:42:20.042645,03 00 03 00 1E 23 7D 3D,03000300,0.000000
2890,0,0x110,STD,8,2026-01-28T18:42:20.067651,03 00 03 00 BF 3E 5D 47,03000300,0.000000
2891,0,0x10F,STD,8,2026-01-28T18:42:20.124663,03 00 03 00 3E 38 61 3D,03000300,0.000000
2892,0,0x110,STD,8,2026-01-28T18:42:20.150670,03 00 03 00 E6 AD B7 47,03000300,0.000000
2893,0,0x10F,STD,8,2026-01-28T18:42:20.207494,03 00 03 00 7E 60 6B 3D,03000300,0.000000
2894,0,0x110,STD,8,2026-01-28T18:42:20.231499,03 00 03 00 FB BB 59 48,03000300,0.000000
2895,0,0x10F,STD,8,2026-01-28T18:42:20.288512,03 00 03 00 5D 73 41 3D,03000300,0.000000
2896,0,0x110,STD,8,2026-01-28T18:42:20.303515,03 00 03 00 D4 9D D8 47,03000300,0.000000
2897,0,0x10F,STD,8,2026-01-28T18:42:20.360528,03 00 03 00 3B C9 5B 3D,03000300,0.000000
2898,0,0x110,STD,8,2026-01-28T18:42:20.384534,03 00 03 00 94 D8 24 48,03000300,0.000000
2899,0,0x10F,STD,8,2026-01-28T18:42:20.443547,03 00 03 00 2A E4 10 3D,03000300,0.000000
2900,0,0x110,STD,8,2026-01-28T18:42:20.467552,03 00 03 00 BE F4 48 48,03000300,0.000000
2901,0,0x10F,STD,8,2026-01-28T18:42:20.491062,03 00 02 00 AB B0 2A 41,03000200,0.000000
2902,0,0x110,STD,8,2026-01-28T18:42:20.491062,03 00 02 00 6E 48 3B 41,03000200,0.000000
2903,0,0x10F,STD,8,2026-01-28T18:42:20.491062,03 00 01 00 00 00 00 00,03000100,0.000000
2904,0,0x110,STD,8,2026-01-28T18:42:20.491062,03 00 01 00 00 00 00 00,03000100,0.000000
2905,0,0x10F,STD,8,2026-01-28T18:42:20.526069,03 00 03 00 4B CE 70 3D,03000300,0.000000
2906,0,0x110,STD,8,2026-01-28T18:42:20.549577,03 00 03 00 80 C6 6B 48,03000300,0.000000
2907,0,0x10F,STD,8,2026-01-28T18:42:20.606590,03 00 03 00 A7 11 59 3D,03000300,0.000000
2908,0,0x110,STD,8,2026-01-28T18:42:20.630100,03 00 03 00 71 85 76 48,03000300,0.000000
2909,0,0x10F,STD,8,2026-01-28T18:42:20.687112,03 00 03 00 8F 8F 44 3D,03000300,0.000000
2910,0,0x110,STD,8,2026-01-28T18:42:20.701116,03 00 03 00 53 DF CE 47,03000300,0.000000
2911,0,0x10F,STD,8,2026-01-28T18:42:20.759355,03 00 03 00 8F 2E 63 3D,03000300,0.000000
2912,0,0x110,STD,8,2026-01-28T18:42:20.783360,03 00 03 00 8C CD 6C 48,03000300,0.000000
2913,0,0x10F,STD,8,2026-01-28T18:42:20.842373,03 00 03 00 BD 42 17 3D,03000300,0.000000
2914,0,0x110,STD,8,2026-01-28T18:42:20.869380,03 00 03 00 34 36 6F 48,03000300,0.000000
2915,0,0x10F,STD,8,2026-01-28T18:42:20.917391,03 00 03 00 AD 20 55 3D,03000300,0.000000
2916,0,0x110,STD,8,2026-01-28T18:42:20.941396,03 00 03 00 9E 00 8B 48,03000300,0.000000
2917,0,0x10F,STD,8,2026-01-28T18:42:20.999409,03 00 03 00 25 2C 02 3D,03000300,0.000000
2918,0,0x110,STD,8,2026-01-28T18:42:21.023415,03 00 03 00 01 CD 6E 48,03000300,0.000000
2919,0,0x10F,STD,8,2026-01-28T18:42:21.080045,03 00 03 00 8A AD 60 3D,03000300,0.000000
2920,0,0x110,STD,8,2026-01-28T18:42:21.104051,03 00 03 00 44 FD F1 47,03000300,0.000000
2921,0,0x10F,STD,8,2026-01-28T18:42:21.161063,03 00 03 00 3F B3 4E 3D,03000300,0.000000
2922,0,0x110,STD,8,2026-01-28T18:42:21.185068,03 00 03 00 1F 45 27 48,03000300,0.000000
2923,0,0x10F,STD,8,2026-01-28T18:42:21.241096,03 00 03 00 84 A9 30 3D,03000300,0.000000
2924,0,0x110,STD,8,2026-01-28T18:42:21.265101,03 00 03 00 33 94 64 48,03000300,0.000000
2925,0,0x10F,STD,8,2026-01-28T18:42:21.321618,03 00 03 00 4D 45 55 3D,03000300,0.000000
2926,0,0x110,STD,8,2026-01-28T18:42:21.345623,03 00 03 00 4B CD 6B 48,03000300,0.000000
2927,0,0x10F,STD,8,2026-01-28T18:42:21.402636,03 00 03 00 EE 96 12 3D,03000300,0.000000
2928,0,0x110,STD,8,2026-01-28T18:42:21.426641,03 00 03 00 FD B3 B4 48,03000300,0.000000
2929,0,0x10F,STD,8,2026-01-28T18:42:21.483654,03 00 03 00 A2 59 5B 3D,03000300,0.000000
2930,0,0x110,STD,8,2026-01-28T18:42:21.507659,03 00 03 00 09 5C F1 48,03000300,0.000000
2931,0,0x10F,STD,8,2026-01-28T18:42:21.531665,03 00 02 00 6E 48 3B 41,03000200,0.000000
2932,0,0x10F,STD,8,2026-01-28T18:42:21.531665,03 00 02 00 8D 2B 30 41,03000200,0.000000
2933,0,0x110,STD,8,2026-01-28T18:42:21.533665,03 00 02 00 8D 2B 30 41,03000200,0.000000
2934,0,0x10F,STD,8,2026-01-28T18:42:21.533665,03 00 01 00 00 00 00 00,03000100,0.000000
2935,0,0x10F,STD,8,2026-01-28T18:42:21.557670,03 00 03 00 A6 8A 4E 3D,03000300,0.000000
2936,0,0x110,STD,8,2026-01-28T18:42:21.581676,03 00 03 00 B4 9B A8 48,03000300,0.000000
2937,0,0x10F,STD,8,2026-01-28T18:42:21.638442,03 00 03 00 24 FE 7F 3D,03000300,0.000000
2938,0,0x110,STD,8,2026-01-28T18:42:21.662448,03 00 03 00 FE A5 1B 48,03000300,0.000000
2939,0,0x10F,STD,8,2026-01-28T18:42:21.719461,03 00 03 00 CE 3B 6E 3D,03000300,0.000000
2940,0,0x110,STD,8,2026-01-28T18:42:21.743466,03 00 03 00 A7 C1 72 48,03000300,0.000000
2941,0,0x10F,STD,8,2026-01-28T18:42:21.800479,03 00 03 00 80 91 19 3D,03000300,0.000000
2942,0,0x110,STD,8,2026-01-28T18:42:21.824485,03 00 03 00 F5 43 15 48,03000300,0.000000
2943,0,0x10F,STD,8,2026-01-28T18:42:21.881438,03 00 03 00 8A CB 7E 3D,03000300,0.000000
2944,0,0x110,STD,8,2026-01-28T18:42:21.904994,03 00 03 00 D7 D5 1B 48,03000300,0.000000
2945,0,0x10F,STD,8,2026-01-28T18:42:21.962008,03 00 03 00 BA 01 18 3D,03000300,0.000000
2946,0,0x110,STD,8,2026-01-28T18:42:21.986014,03 00 03 00 67 60 CA 47,03000300,0.000000
2947,0,0x10F,STD,8,2026-01-28T18:42:22.043026,03 00 03 00 FF 26 26 3D,03000300,0.000000
2948,0,0x110,STD,8,2026-01-28T18:42:22.067032,03 00 03 00 25 9C 90 48,03000300,0.000000
2949,0,0x10F,STD,8,2026-01-28T18:42:22.124045,03 00 03 00 92 20 49 3D,03000300,0.000000
2950,0,0x110,STD,8,2026-01-28T18:42:22.137048,03 00 03 00 7C CC E0 47,03000300,0.000000
2951,0,0x10F,STD,8,2026-01-28T18:42:22.194060,03 00 03 00 F4 22 11 3D,03000300,0.000000
2952,0,0x110,STD,8,2026-01-28T18:42:22.218066,03 00 03 00 0B 03 41 48,03000300,0.000000
2953,0,0x10F,STD,8,2026-01-28T18:42:22.275079,03 00 03 00 63 A9 4C 3D,03000300,0.000000
2954,0,0x110,STD,8,2026-01-28T18:42:22.299084,03 00 03 00 39 87 2A 48,03000300,0.000000
2955,0,0x10F,STD,8,2026-01-28T18:42:22.359098,03 00 03 00 91 60 2B 3D,03000300,0.000000
2956,0,0x110,STD,8,2026-01-28T18:42:22.383103,03 00 03 00 CD 54 9F 47,03000300,0.000000
2957,0,0x10F,STD,8,2026-01-28T18:42:22.439789,03 00 03 00 65 2B 1A 3D,03000300,0.000000
2958,0,0x110,STD,8,2026-01-28T18:42:22.462517,03 00 03 00 93 CC 36 48,03000300,0.000000
2959,0,0x10F,STD,8,2026-01-28T18:42:22.519531,03 00 03 00 E3 27 24 3D,03000300,0.000000
2960,0,0x110,STD,8,2026-01-28T18:42:22.543536,03 00 03 00 62 2D 94 48,03000300,0.000000
2961,0,0x10F,STD,8,2026-01-28T18:42:22.600550,03 00 03 00 EE 13 2C 3D,03000300,0.000000
2962,0,0x110,STD,8,2026-01-28T18:42:22.600550,03 00 01 00 00 00 00 00,03000100,0.000000
2963,0,0x10F,STD,8,2026-01-28T18:42:22.600550,03 00 02 00 F6 5F 4C 41,03000200,0.000000
2964,0,0x110,STD,8,2026-01-28T18:42:22.600550,03 00 02 00 F6 5F 4C 41,03000200,0.000000
2965,0,0x10F,STD,8,2026-01-28T18:42:22.600550,03 00 01 00 00 00 00 00,03000100,0.000000
2966,0,0x110,STD,8,2026-01-28T18:42:22.624555,03 00 03 00 42 92 A0 48,03000300,0.000000
2967,0,0x10F,STD,8,2026-01-28T18:42:22.681007,03 00 03 00 05 FF E3 3C,03000300,0.000000
2968,0,0x110,STD,8,2026-01-28T18:42:22.705012,03 00 03 00 55 55 FF 48,03000300,0.000000
2969,0,0x10F,STD,8,2026-01-28T18:42:22.761155,03 00 03 00 C9 8B 0E 3D,03000300,0.000000
2970,0,0x110,STD,8,2026-01-28T18:42:22.774158,03 00 03 00 71 2D 92 48,03000300,0.000000
2971,0,0x10F,STD,8,2026-01-28T18:42:22.831171,03 00 03 00 85 DE BA 3C,03000300,0.000000
2972,0,0x110,STD,8,2026-01-28T18:42:22.855176,03 00 03 00 83 A0 E9 47,03000300,0.000000
2973,0,0x10F,STD,8,2026-01-28T18:42:22.912423,03 00 03 00 ED 9E F0 3C,03000300,0.000000
2974,0,0x110,STD,8,2026-01-28T18:42:22.936428,03 00 03 00 E5 D7 1B 47,03000300,0.000000
2975,0,0x10F,STD,8,2026-01-28T18:42:22.992449,03 00 03 00 01 82 58 3D,03000300,0.000000
2976,0,0x110,STD,8,2026-01-28T18:42:23.016454,03 00 03 00 BA 68 56 47,03000300,0.000000
2977,0,0x10F,STD,8,2026-01-28T18:42:23.073467,03 00 03 00 37 DE 21 3D,03000300,0.000000
2978,0,0x110,STD,8,2026-01-28T18:42:23.097473,03 00 03 00 2D 92 36 47,03000300,0.000000
2979,0,0x10F,STD,8,2026-01-28T18:42:23.154485,03 00 03 00 E3 FE 76 3D,03000300,0.000000
2980,0,0x110,STD,8,2026-01-28T18:42:23.177993,03 00 03 00 93 E9 0A 48,03000300,0.000000
2981,0,0x10F,STD,8,2026-01-28T18:42:23.234226,03 00 03 00 77 E9 4B 3D,03000300,0.000000
2982,0,0x110,STD,8,2026-01-28T18:42:23.257914,03 00 03 00 59 3B 8A 48,03000300,0.000000
2983,0,0x10F,STD,8,2026-01-28T18:42:23.314928,03 00 03 00 5C 3B 62 3D,03000300,0.000000
2984,0,0x110,STD,8,2026-01-28T18:42:23.338934,03 00 03 00 73 76 1E 48,03000300,0.000000
2985,0,0x10F,STD,8,2026-01-28T18:42:23.394743,03 00 03 00 31 56 79 3D,03000300,0.000000
2986,0,0x110,STD,8,2026-01-28T18:42:23.418749,03 00 03 00 26 E4 91 48,03000300,0.000000
2987,0,0x10F,STD,8,2026-01-28T18:42:23.475027,03 00 03 00 D7 F3 05 3D,03000300,0.000000
2988,0,0x110,STD,8,2026-01-28T18:42:23.499033,03 00 03 00 30 72 E7 48,03000300,0.000000
2989,0,0x10F,STD,8,2026-01-28T18:42:23.556045,03 00 03 00 7B F4 65 3D,03000300,0.000000
2990,0,0x110,STD,8,2026-01-28T18:42:23.579555,03 00 03 00 72 02 C0 48,03000300,0.000000
2991,0,0x10F,STD,8,2026-01-28T18:42:23.636567,03 00 03 00 B9 E0 F4 3C,03000300,0.000000
2992,0,0x110,STD,8,2026-01-28T18:42:23.660076,03 00 03 00 76 1A 9E 48,03000300,0.000000
2993,0,0x110,STD,8,2026-01-28T18:42:23.660076,03 00 01 00 00 00 00 00,03000100,0.000000
2994,0,0x10F,STD,8,2026-01-28T18:42:23.660076,03 00 02 00 F6 5F 4C 41,03000200,0.000000
2995,0,0x10F,STD,8,2026-01-28T18:42:23.660076,03 00 01 00 00 00 00 00,03000100,0.000000
2996,0,0x110,STD,8,2026-01-28T18:42:23.660076,03 00 02 00 F6 5F 4C 41,03000200,0.000000
2997,0,0x10F,STD,8,2026-01-28T18:42:23.717089,03 00 03 00 12 11 34 3D,03000300,0.000000
2998,0,0x110,STD,8,2026-01-28T18:42:23.740780,03 00 03 00 E9 41 7C 48,03000300,0.000000
2999,0,0x10F,STD,8,2026-01-28T18:42:23.797794,03 00 03 00 49 0D 6E 3D,03000300,0.000000
3000,0,0x110,STD,8,2026-01-28T18:42:23.810797,03 00 03 00 8B 35 C8 47,03000300,0.000000
3001,0,0x10F,STD,8,2026-01-28T18:42:23.867810,03 00 03 00 CB D7 29 3D,03000300,0.000000
3002,0,0x110,STD,8,2026-01-28T18:42:23.891815,03 00 03 00 B2 CC 64 47,03000300,0.000000
3003,0,0x10F,STD,8,2026-01-28T18:42:23.948332,03 00 03 00 7C 70 8A 3D,03000300,0.000000
3004,0,0x110,STD,8,2026-01-28T18:42:23.972337,03 00 03 00 73 41 7D 47,03000300,0.000000
3005,0,0x10F,STD,8,2026-01-28T18:42:24.028967,03 00 03 00 E9 1E 4B 3D,03000300,0.000000
3006,0,0x110,STD,8,2026-01-28T18:42:24.052973,03 00 03 00 E7 F2 D3 47,03000300,0.000000
3007,0,0x10F,STD,8,2026-01-28T18:42:24.109986,03 00 03 00 47 A6 76 3D,03000300,0.000000
3008,0,0x110,STD,8,2026-01-28T18:42:24.133539,03 00 03 00 66 7A A4 47,03000300,0.000000
3009,0,0x10F,STD,8,2026-01-28T18:42:24.190142,03 00 03 00 EC 73 38 3D,03000300,0.000000
3010,0,0x110,STD,8,2026-01-28T18:42:24.214148,03 00 03 00 03 C2 BD 47,03000300,0.000000
3011,0,0x10F,STD,8,2026-01-28T18:42:24.271161,03 00 03 00 88 4C 69 3D,03000300,0.000000
3012,0,0x110,STD,8,2026-01-28T18:42:24.295166,03 00 03 00 79 82 ED 47,03000300,0.000000
3013,0,0x10F,STD,8,2026-01-28T18:42:24.351962,03 00 03 00 03 E7 67 3D,03000300,0.000000
3014,0,0x110,STD,8,2026-01-28T18:42:24.378968,03 00 03 00 9C E5 F5 47,03000300,0.000000
